 Ticket ID,Artist / Event ,Event Type,Venue,Event Date,Purchase Date,Customer Region,Ticket Type,Price (UZS),Quantity, Payment,Status,Rating
TK-10759,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-04-06,Toshkent,Standart,142116,1,qr,YAKUNLANGAN,4.0
TK-11071,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-27,Qashqadaryo,Standart,150 948 so'm,3,naqd,yakunlangan,3.6
TK-10423,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-03,Namangan,Standart,157553,4,qr,yakunlangan,3.6
TK-11874,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-17,Buxoro,Standart,155016,1,karta,yakunlangan,3.6
TK-11301,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-05-05,Samarqand,VIP,442 781 so'm,3,qr,YAKUNLANGAN,4.1
TK-12406,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-03,Buxoro,Standart,154487,3,naqd,yakunlangan,4.0
TK-11594,Shaxlo Ismoilova,Konsert ,Humo Arena,19.04.2026,2026-02-27,Andijon,VIP,451148,3,naqd,yakunlangan,3.7
TK-10065,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-14,Xorazm,Fan,68469,4,naqd,qaytarilgan,
TK-11703,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-02-05,Toshkent,VIP,453827,2,karta,yakunlangan,4.1
TK-11964,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,2026-05-10,2026-03-31,Andijon,Standart,172260,3,naqd,yakunlangan,3.8
TK-10923,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-18,Xorazm,Standart,159999,2,naqd,yakunlangan,4.5
TK-12032,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-07,Qashqadaryo,Fan,94 894 so'm,3,naqd,qaytarilgan,
TK-10230,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-10,Buxoro,VIP,454310,3,karta,yakunlangan,4.6
TK-11651,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-24,Qashqadaryo,Fan,93494,3,karta,yakunlangan,4.7
TK-10764,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-27,Farg'ona,Fan,71 085 so'm,4,karta,YAKUNLANGAN,4.9
TK-12154,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-09,Samarqand,Standart,147036,1,qr,yakunlangan,4.7
TK-10952,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-17,Andijon,VIP,460 043 so'm,4,naqd,kutilmoqda,
TK-12059,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-05,Samarqand,Standart,159268,2,qr,yakunlangan,4.5
TK-12440,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-11,Samarqand,Fan,73871,3,karta,yakunlangan,4.5
TK-10786,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-04,Buxoro,VIP,431018,1,naqd,QAYTARILGAN,4.0
TK-11113,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-10,Farg'ona,VIP,452307,3,qr,yakunlangan,3.5
TK-10374,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-07,Toshkent,Fan,96 489 so'm,1,qr,YAKUNLANGAN,4.3
TK-12362,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-03,Farg'ona,VIP,459586,4,qr,QAYTARILGAN,
TK-11580,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-30,Toshkent,VIP,464588,2,qr,yakunlangan,5.0
TK-11984,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-07,Xorazm,Fan,81050,1,karta,YAKUNLANGAN,5.0
TK-10297,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-23,Andijon,VIP,452053,4,qr,qaytarilgan,
TK-10598,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-12,Samarqand,VIP,430041,1,naqd,yakunlangan,3.7
TK-11525,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-02,Samarqand,Fan,74851,2,naqd,yakunlangan,3.9
TK-10099,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-19,Xorazm,Standart,151834,4,qr,yakunlangan,3.7
TK-10881,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-04-02,Toshkent,Standart,130802,2,naqd,yakunlangan,5.0
TK-10911,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-22,Samarqand,Standart,151621,1,karta,qaytarilgan,
TK-11740,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-26,Namangan,Fan,86105,1,qr,yakunlangan,4.9
TK-10529,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-03,Qashqadaryo,Fan,71939,3,qr,kutilmoqda,
TK-11298,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-05,Toshkent,VIP,473 062 so'm,3,naqd,YAKUNLANGAN,4.2
TK-12250,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-24,Samarqand,Fan,89012,1,naqd,YAKUNLANGAN,4.8
TK-11999,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,22.03.2026,2026-02-14,Farg'ona,Standart,147264,3,karta,kutilmoqda,
TK-10636,Ulug'bek Rahmatullayev,Konsert ,Humo Arena,2026-03-22,2026-01-27,Buxoro,Fan,98693,2,naqd,yakunlangan,3.7
TK-12233,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-08,Namangan,VIP,471283,4,naqd,yakunlangan,4.9
TK-10185,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-06,Namangan,VIP,477991,1,karta,yakunlangan,3.7
TK-11437,Navruz Gala Shou,KONSERT,Humo Arena,21.03.2026,2026-03-13,Xorazm,Fan,63676,2,karta,yakunlangan,3.9
TK-12178,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-12,Buxoro,VIP,471874,3,qr,yakunlangan,3.6
TK-11420,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-13,Buxoro,VIP,438866,4,qr,YAKUNLANGAN,4.2
TK-12365,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-17,Toshkent,Standart,179 009 so'm,1,qr,yakunlangan,4.8
TK-11842,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-09,Toshkent,Standart,137612,1,naqd,YAKUNLANGAN,4.6
TK-10511,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-18,Toshkent,Fan,71757,4,naqd,yakunlangan,4.7
TK-12368,Navruz Gala Shou,KONSERT,Humo Arena,21.03.2026,2026-02-01,Buxoro,Fan,80692,4,qr,YAKUNLANGAN,4.1
TK-11259,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-23,Namangan,Standart,142443,1,karta,yakunlangan,4.9
TK-12305,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-04-07,Toshkent,VIP,446392,3,qr,YAKUNLANGAN,4.1
TK-12117,Sevinch Mo'minova,Konsert,Humo Arena,15.03.2026,2026-02-21,Samarqand,Fan,84598,2,karta,yakunlangan,3.6
TK-10607,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-01,Buxoro,Standart,158256,1,naqd,QAYTARILGAN,
TK-11084,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-20,Qashqadaryo,VIP,456 816 so'm,1,naqd,KUTILMOQDA,
TK-12296,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-01-23,Toshkent,Fan,92451,4,qr,yakunlangan,4.0
TK-10151,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-13,Namangan,Standart,155770,2,naqd,YAKUNLANGAN,3.5
TK-11612,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-19,Andijon,Standart,170 094 so'm,4,naqd,yakunlangan,3.9
TK-11178,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-14,Samarqand,Fan,82997,4,qr,yakunlangan,4.2
TK-12180,Doniyor Otajonov,Konsert ,Uzbekiston Konsert Zali,2026-05-03,2026-03-23,Toshkent,Standart,154637,3,naqd,yakunlangan,3.9
TK-12313,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-03-14,Andijon,VIP,462081,3,naqd,QAYTARILGAN,5.0
TK-12312,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-03-11,Samarqand,Standart,157 094 so'm,3,karta,qaytarilgan,
TK-10023,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-01,Toshkent,VIP,461437,1,qr,yakunlangan,4.2
TK-10158,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,2026-03-22,2026-02-18,Samarqand,Fan,103695,4,karta,yakunlangan,4.3
TK-11564,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-04-02,Namangan,Standart,176044,1,karta,yakunlangan,4.5
TK-10331,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-21,Buxoro,VIP,450477,4,qr,yakunlangan,3.5
TK-11575,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-11,Qashqadaryo,Standart,156076,2,karta,YAKUNLANGAN,4.3
TK-12426,Navruz Gala Shou,KONSERT,Humo Arena,2026-03-21,2026-03-11,Qashqadaryo,Fan,63 947 so'm,3,qr,YAKUNLANGAN,4.1
TK-11778,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-03,Buxoro,Fan,77351,3,qr,YAKUNLANGAN,4.0
TK-10444,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-17,Namangan,VIP,458387,3,karta,YAKUNLANGAN,3.6
TK-12489,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-04,Xorazm,Standart,141345,1,qr,YAKUNLANGAN,4.7
TK-11133,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-04,Samarqand,Standart,178 471 so'm,3,karta,qaytarilgan,
TK-10642,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-28,Andijon,Standart,177 714 so'm,1,karta,qaytarilgan,
TK-11288,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-04,Xorazm,Standart,155 819 so'm,3,naqd,YAKUNLANGAN,4.3
TK-10311,Muhabbat Shamayeva,Konsert ,Uzbekiston Konsert Zali,17.05.2026,2026-03-22,Samarqand,VIP,462630,2,karta,YAKUNLANGAN,4.6
TK-10351,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-27,Xorazm,Standart,150085,3,karta,yakunlangan,4.1
TK-10548,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-08,Toshkent,Fan,66343,1,karta,kutilmoqda,
TK-11560,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-08,Namangan,Fan,89656,4,karta,yakunlangan,4.1
TK-11381,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-22,Samarqand,Standart,167848,3,karta,yakunlangan,4.4
TK-11655,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-17,Samarqand,Standart,151224,2,karta,yakunlangan,4.0
TK-10306,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-20,Namangan,Standart,151498,4,naqd,yakunlangan,4.7
TK-10287,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-11,Buxoro,Standart,159898,3,naqd,YAKUNLANGAN,4.4
TK-10694,Shaxlo Ismoilova,Konsert ,Humo Arena,19.04.2026,2026-03-04,Qashqadaryo,Fan,74 866 so'm,4,karta,yakunlangan,3.8
TK-11221,Doniyor Otajonov,KONSERT,Uzbekiston Konsert Zali,2026-05-03,2026-05-01,Andijon,Fan,72981,1,qr,yakunlangan,4.1
TK-10630,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-01,Toshkent,Standart,134 277 so'm,4,karta,yakunlangan,4.2
TK-12272,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,12.04.2026,2026-03-12,Samarqand,VIP,461574,2,karta,yakunlangan,4.3
TK-11878,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-06,Qashqadaryo,VIP,438764,2,naqd,yakunlangan,3.7
TK-11018,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-21,Farg'ona,Standart,133863,4,karta,kutilmoqda,
TK-11714,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-23,Andijon,Fan,94 208 so'm,1,qr,YAKUNLANGAN,5.0
TK-11989,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,05.04.2026,2026-03-24,Buxoro,Fan,64785,2,qr,yakunlangan,3.9
TK-11488,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-22,Xorazm,VIP,440342,4,qr,yakunlangan,4.7
TK-11357,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-13,Namangan,Fan,72441,4,naqd,QAYTARILGAN,
TK-11716,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-13,Namangan,Standart,179642,3,qr,yakunlangan,4.6
TK-11615,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-01,Buxoro,Fan,98487,1,karta,yakunlangan,3.8
TK-11995,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-09,Namangan,VIP,441634,3,qr,QAYTARILGAN,
TK-11507,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-14,Toshkent,Fan,63974,1,karta,yakunlangan,3.5
TK-11352,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-22,Qashqadaryo,VIP,474819,3,naqd,YAKUNLANGAN,3.8
TK-11194,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-02,Toshkent,Fan,101 932 so'm,1,naqd,yakunlangan,5.0
TK-10013,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,2026-04-12,2026-03-30,Buxoro,Standart,147 375 so'm,2,qr,yakunlangan,4.8
TK-11000,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-31,Namangan,Fan,103 493 so'm,1,qr,yakunlangan,4.9
TK-11621,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-12,Xorazm,VIP,431343,1,naqd,YAKUNLANGAN,5.0
TK-10514,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-04-07,Samarqand,VIP,438519,3,naqd,kutilmoqda,
TK-10409,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,2026-05-10,2026-05-07,Toshkent,Standart,143 828 so'm,3,karta,qaytarilgan,
TK-11068,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-05-07,Buxoro,Fan,63436,3,naqd,yakunlangan,4.5
TK-10313,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-02-23,Samarqand,Standart,139612,4,karta,qaytarilgan,
TK-11939,Navruz Gala Shou,KONSERT,Humo Arena,2026-03-21,2026-02-23,Qashqadaryo,VIP,474827,4,karta,yakunlangan,4.6
TK-10889,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,2026-05-10,2026-04-22,Qashqadaryo,Fan,76493,2,karta,yakunlangan,4.8
TK-11290,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-11,Farg'ona,Standart,155249,1,naqd,YAKUNLANGAN,4.6
TK-11641,Doniyor Otajonov,konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-14,Farg'ona,VIP,471011,1,qr,kutilmoqda,
TK-11514,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,10.05.2026,2026-05-01,Samarqand,Standart,142972,2,qr,yakunlangan,3.7
TK-10382,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-31,Andijon,Standart,137082,2,karta,yakunlangan,3.6
TK-11422,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-03,Buxoro,Standart,175820,1,naqd,qaytarilgan,
TK-11681,Sevinch Mo'minova,Konsert,Humo Arena,15.03.2026,2026-03-04,Buxoro,VIP,444036,3,qr,yakunlangan,3.8
TK-10781,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-28,Andijon,VIP,445735,2,naqd,qaytarilgan,
TK-11943,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-26,Buxoro,VIP,471401,3,qr,yakunlangan,4.6
TK-11050,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-03,Namangan,Standart,139909,1,qr,qaytarilgan,
TK-12037,Doniyor Otajonov,Konsert ,Uzbekiston Konsert Zali,2026-05-03,2026-04-03,Samarqand,Fan,103084,2,naqd,YAKUNLANGAN,4.4
TK-10263,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-23,Namangan,Fan,83926,4,naqd,yakunlangan,4.0
TK-11303,Shaxlo Ismoilova,konsert,Humo Arena,2026-04-19,2026-04-04,Namangan,Standart,131246,2,qr,yakunlangan,3.8
TK-12195,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-01-30,Farg'ona,Fan,92015,4,qr,yakunlangan,4.1
TK-11029,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-23,Andijon,Standart,132213,2,qr,yakunlangan,4.7
TK-10415,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-05-01,Andijon,Fan,88913,4,karta,yakunlangan,3.8
TK-11403,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-25,Andijon,VIP,450340,2,naqd,YAKUNLANGAN,4.9
TK-10358,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-24,Buxoro,VIP,461 834 so'm,2,naqd,yakunlangan,4.0
TK-11706,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-02-26,Namangan,Fan,105647,4,naqd,qaytarilgan,
TK-10907,Doniyor Otajonov,KONSERT,Uzbekiston Konsert Zali,03.05.2026,2026-03-09,Buxoro,Standart,162613,4,qr,YAKUNLANGAN,5.0
TK-10008,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-13,Farg'ona,Standart,145618,4,qr,qaytarilgan,
TK-12086,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-01,Samarqand,Fan,69376,4,qr,YAKUNLANGAN,4.3
TK-10316,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-03,Farg'ona,VIP,469 146 so'm,1,karta,kutilmoqda,
TK-10304,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-24,Samarqand,Standart,170600,4,karta,kutilmoqda,
TK-10427,Jasur Umirov,Konsert ,Uzbekiston Konsert Zali,2026-04-12,2026-03-05,Samarqand,Standart,164825,2,karta,yakunlangan,4.0
TK-10105,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-30,Toshkent,VIP,453986,2,qr,yakunlangan,4.9
TK-11544,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-07,Buxoro,Fan,76668,1,naqd,yakunlangan,4.1
TK-10121,Navruz Gala Shou,Konsert ,Humo Arena,21.03.2026,2026-03-18,Samarqand,Standart,132752,2,qr,YAKUNLANGAN,4.5
TK-10945,Muhabbat Shamayeva,KONSERT,Uzbekiston Konsert Zali,17.05.2026,2026-04-28,Toshkent,Fan,98404,1,naqd,YAKUNLANGAN,4.0
TK-11607,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-23,Xorazm,Fan,98752,1,karta,YAKUNLANGAN,3.7
TK-10838,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-02,Samarqand,VIP,448564,3,karta,yakunlangan,3.7
TK-11366,Doniyor Otajonov,konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-22,Namangan,Standart,138148,3,naqd,yakunlangan,3.9
TK-11839,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-21,Toshkent,VIP,457808,1,karta,yakunlangan,4.1
TK-11928,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-03-08,Toshkent,VIP,471 270 so'm,3,karta,yakunlangan,4.3
TK-10115,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-13,Farg'ona,Fan,85754,3,karta,qaytarilgan,
TK-11924,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-27,Namangan,Standart,133 695 so'm,3,karta,yakunlangan,3.7
TK-10744,Navruz Gala Shou,KONSERT,Humo Arena,2026-03-21,2026-01-24,Qashqadaryo,Standart,149319,3,naqd,yakunlangan,4.3
TK-12216,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-13,Andijon,Fan,86370,4,naqd,YAKUNLANGAN,3.8
TK-11613,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-03-19,Buxoro,Fan,82812,2,karta,QAYTARILGAN,
TK-12372,Doniyor Otajonov,konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-25,Samarqand,Standart,170406,4,naqd,yakunlangan,3.6
TK-12107,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-27,Andijon,Standart,136040,4,naqd,kutilmoqda,
TK-12131,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,2026-05-10,2026-04-29,Samarqand,Standart,172513,3,qr,yakunlangan,3.7
TK-10672,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,05.04.2026,2026-03-15,Qashqadaryo,VIP,441415,3,naqd,YAKUNLANGAN,4.0
TK-12344,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-19,Farg'ona,Fan,78355,1,qr,yakunlangan,4.2
TK-11083,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-28,Farg'ona,Fan,89572,1,naqd,yakunlangan,3.6
TK-12450,Ulug'bek Rahmatullayev,Konsert ,Humo Arena,22.03.2026,2026-01-30,Toshkent,Fan,61217,4,qr,YAKUNLANGAN,4.1
TK-10309,Sevinch Mominova,Konsert ,Humo Arena,15.03.2026,2026-02-20,Samarqand,VIP,446919,3,karta,yakunlangan,3.8
TK-10591,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-02,Buxoro,VIP,430233,2,naqd,YAKUNLANGAN,4.5
TK-10462,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-06,Farg'ona,Standart,177849,1,naqd,YAKUNLANGAN,4.2
TK-11025,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-08,Namangan,Standart,144993,2,naqd,yakunlangan,4.5
TK-11456,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-03-25,Qashqadaryo,Fan,98820,1,karta,yakunlangan,4.1
TK-12386,Doniyor Otajonov,KONSERT,Uzbekiston Konsert Zali,2026-05-03,2026-04-15,Namangan,VIP,477674,1,karta,yakunlangan,4.8
TK-11980,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-07,Andijon,Fan,64 178 so'm,4,karta,YAKUNLANGAN,3.8
TK-10552,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-25,Toshkent,VIP,476144,2,naqd,YAKUNLANGAN,3.7
TK-10087,Sevinch Mominova,Konsert ,Humo Arena,2026-03-15,2026-02-15,Qashqadaryo,Standart,148819,4,naqd,qaytarilgan,
TK-10690,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-21,Samarqand,Standart,135319,4,qr,yakunlangan,4.1
TK-12438,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-27,Namangan,VIP,465848,1,naqd,yakunlangan,3.9
TK-11448,Jasur Umirov,konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-10,Namangan,VIP,464242,1,qr,QAYTARILGAN,
TK-12451,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-21,Samarqand,Standart,157028,3,qr,YAKUNLANGAN,4.5
TK-11673,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-20,Andijon,VIP,453755,2,naqd,yakunlangan,4.1
TK-11725,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,2026-04-12,2026-03-03,Farg'ona,Standart,133473,2,qr,YAKUNLANGAN,4.6
TK-10800,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-10,Andijon,Fan,70124,4,qr,yakunlangan,4.2
TK-12097,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-24,Samarqand,Standart,172465,3,naqd,KUTILMOQDA,
TK-10300,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-14,Qashqadaryo,Standart,172392,4,qr,qaytarilgan,
TK-11100,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-03-14,Xorazm,Fan,100 734 so'm,4,qr,YAKUNLANGAN,4.7
TK-10543,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-12,Farg'ona,VIP,440 734 so'm,2,naqd,yakunlangan,3.7
TK-12418,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-31,Farg'ona,VIP,463503,2,naqd,qaytarilgan,
TK-12488,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-26,Qashqadaryo,Standart,132935,1,naqd,yakunlangan,3.7
TK-10494,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-15,Toshkent,Standart,137208,2,naqd,YAKUNLANGAN,4.5
TK-10365,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-07,Xorazm,Fan,103562,2,naqd,yakunlangan,4.0
TK-12295,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-29,Toshkent,Standart,140241,2,naqd,KUTILMOQDA,
TK-11659,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-03,Namangan,VIP,471935,3,karta,YAKUNLANGAN,4.9
TK-10273,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-03-05,Namangan,Fan,100913,1,naqd,KUTILMOQDA,
