ticket_id,artist_event,event_type,venue,event_date,purchase_date,customer_region,ticket_type,price_uzs,quantity,payment,status,rating,revenue
TK-11602,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-27,namangan,standart,172142,3,naqd,kutilmoqda,,516426
TK-10736,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-10,samarqand,standart,135576,4,karta,kutilmoqda,,542304
TK-10118,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-06,namangan,standart,136193,2,karta,qaytarilgan,,272386
TK-11608,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-12,qashqadaryo,fan,107096,3,karta,yakunlangan,5.0,321288
TK-10281,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-27,xorazm,vip,443845,4,karta,yakunlangan,4.1,1775380
TK-12222,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-16,qashqadaryo,fan,108117,1,qr,qaytarilgan,,108117
TK-11578,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-12,farg'ona,fan,80753,4,qr,yakunlangan,3.5,323012
TK-12098,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-06,xorazm,fan,98382,3,karta,yakunlangan,3.5,295146
TK-10693,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-28,andijon,standart,163593,4,karta,yakunlangan,3.9,654372
TK-11505,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-26,xorazm,fan,99149,4,qr,yakunlangan,4.9,396596
TK-11159,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-04,andijon,standart,132744,3,karta,yakunlangan,4.3,398232
TK-10366,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-20,samarqand,fan,62298,1,naqd,yakunlangan,3.5,62298
TK-12177,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-26,andijon,standart,154714,1,naqd,yakunlangan,4.5,154714
TK-10555,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-22,buxoro,standart,138464,3,karta,yakunlangan,4.0,415392
TK-11289,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-19,buxoro,fan,73908,2,karta,yakunlangan,3.6,147816
TK-12210,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-23,namangan,vip,441960,4,qr,yakunlangan,4.2,1767840
TK-11054,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-15,xorazm,fan,91084,4,qr,yakunlangan,3.9,364336
TK-12320,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-05,samarqand,standart,135794,2,naqd,yakunlangan,3.6,271588
TK-10203,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-01,farg'ona,fan,85975,2,naqd,yakunlangan,4.1,171950
TK-11948,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-04,toshkent,vip,476533,1,qr,kutilmoqda,,476533
TK-10120,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-06,toshkent,standart,157773,3,qr,kutilmoqda,,473319
TK-10283,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-18,toshkent,vip,454719,4,karta,yakunlangan,4.7,1818876
TK-10575,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-29,farg'ona,vip,453456,4,naqd,yakunlangan,3.8,1813824
TK-11461,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-05-01,buxoro,vip,456256,4,qr,qaytarilgan,5.0,1825024
TK-11866,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-26,samarqand,standart,131333,4,karta,yakunlangan,4.8,525332
TK-10275,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-17,samarqand,vip,448217,4,karta,yakunlangan,3.8,1792868
TK-11349,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-22,toshkent,standart,169139,1,qr,yakunlangan,4.4,169139
TK-10902,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-24,xorazm,standart,157245,2,naqd,kutilmoqda,,314490
TK-10360,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-06,qashqadaryo,fan,87699,1,karta,yakunlangan,3.8,87699
TK-11904,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-13,xorazm,fan,65158,4,naqd,qaytarilgan,,260632
TK-10819,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-30,toshkent,vip,0,3,qr,yakunlangan,4.7,0
TK-11011,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-06,namangan,standart,156665,1,qr,kutilmoqda,,156665
TK-10629,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-29,buxoro,vip,469300,3,naqd,yakunlangan,4.6,1407900
TK-12409,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-20,toshkent,vip,438527,1,karta,kutilmoqda,,438527
TK-11561,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-17,qashqadaryo,vip,444438,4,qr,kutilmoqda,,1777752
TK-10286,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-10,namangan,vip,451254,3,qr,yakunlangan,4.6,1353762
TK-12243,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-12,xorazm,fan,77159,2,karta,yakunlangan,3.9,154318
TK-10759,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-04-06,toshkent,standart,142116,1,qr,yakunlangan,4.0,142116
TK-11071,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-27,qashqadaryo,standart,150948,3,naqd,yakunlangan,3.6,452844
TK-10423,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-03,namangan,standart,157553,4,qr,yakunlangan,3.6,630212
TK-11874,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-17,buxoro,standart,155016,1,karta,yakunlangan,3.6,155016
TK-11301,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-05-05,samarqand,vip,442781,3,qr,yakunlangan,4.1,1328343
TK-12406,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-03,buxoro,standart,154487,3,naqd,yakunlangan,4.0,463461
TK-11594,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-27,andijon,vip,451148,3,naqd,yakunlangan,3.7,1353444
TK-10065,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-14,xorazm,fan,68469,4,naqd,qaytarilgan,,273876
TK-11703,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-05,toshkent,vip,453827,2,karta,yakunlangan,4.1,907654
TK-11964,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-31,andijon,standart,172260,3,naqd,yakunlangan,3.8,516780
TK-10923,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-18,xorazm,standart,159999,2,naqd,yakunlangan,4.5,319998
TK-12032,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-07,qashqadaryo,fan,94894,3,naqd,qaytarilgan,,284682
TK-10230,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-05-10,buxoro,vip,454310,3,karta,yakunlangan,4.6,1362930
TK-11651,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-24,qashqadaryo,fan,93494,3,karta,yakunlangan,4.7,280482
TK-10764,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-02-27,farg'ona,fan,71085,4,karta,yakunlangan,4.9,284340
TK-12154,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-09,samarqand,standart,147036,1,qr,yakunlangan,4.7,147036
TK-10952,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-17,andijon,vip,460043,4,naqd,kutilmoqda,,1840172
TK-12059,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-05,samarqand,standart,159268,2,qr,yakunlangan,4.5,318536
TK-12440,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-02-11,samarqand,fan,73871,3,karta,yakunlangan,4.5,221613
TK-10786,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-04,buxoro,vip,431018,1,naqd,qaytarilgan,4.0,431018
TK-11113,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-10,farg'ona,vip,452307,3,qr,yakunlangan,3.5,1356921
TK-10374,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-07,toshkent,fan,96489,1,qr,yakunlangan,4.3,96489
TK-12362,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-03,farg'ona,vip,459586,4,qr,qaytarilgan,,1838344
TK-11580,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-30,toshkent,vip,464588,2,qr,yakunlangan,5.0,929176
TK-11984,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-07,xorazm,fan,81050,1,karta,yakunlangan,5.0,81050
TK-10297,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-03-23,andijon,vip,452053,4,qr,qaytarilgan,,1808212
TK-10598,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-12,samarqand,vip,430041,1,naqd,yakunlangan,3.7,430041
TK-11525,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-02,samarqand,fan,74851,2,naqd,yakunlangan,3.9,149702
TK-10099,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-19,xorazm,standart,151834,4,qr,yakunlangan,3.7,607336
TK-10881,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-04-02,toshkent,standart,130802,2,naqd,yakunlangan,5.0,261604
TK-10911,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-22,samarqand,standart,151621,1,karta,qaytarilgan,,151621
TK-11740,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-26,namangan,fan,86105,1,qr,yakunlangan,4.9,86105
TK-10529,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-03,qashqadaryo,fan,71939,3,qr,kutilmoqda,,215817
TK-11298,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-05,toshkent,vip,473062,3,naqd,yakunlangan,4.2,1419186
TK-12250,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-24,samarqand,fan,89012,1,naqd,yakunlangan,4.8,89012
TK-11999,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-14,farg'ona,standart,147264,3,karta,kutilmoqda,,441792
TK-10636,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-01-27,buxoro,fan,98693,2,naqd,yakunlangan,3.7,197386
TK-12233,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-08,namangan,vip,471283,4,naqd,yakunlangan,4.9,1885132
TK-10185,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-06,namangan,vip,477991,1,karta,yakunlangan,3.7,477991
TK-11437,navruz gala shou,konsert,humo arena,21.03.2026,2026-03-13,xorazm,fan,63676,2,karta,yakunlangan,3.9,127352
TK-12178,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-12,buxoro,vip,471874,3,qr,yakunlangan,3.6,1415622
TK-11420,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-13,buxoro,vip,438866,4,qr,yakunlangan,4.2,1755464
TK-12365,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-17,toshkent,standart,179009,1,qr,yakunlangan,4.8,179009
TK-11842,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-09,toshkent,standart,137612,1,naqd,yakunlangan,4.6,137612
TK-10511,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-18,toshkent,fan,71757,4,naqd,yakunlangan,4.7,287028
TK-12368,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-01,buxoro,fan,80692,4,qr,yakunlangan,4.1,322768
TK-11259,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-23,namangan,standart,142443,1,karta,yakunlangan,4.9,142443
TK-12305,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-04-07,toshkent,vip,446392,3,qr,yakunlangan,4.1,1339176
TK-12117,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-21,samarqand,fan,84598,2,karta,yakunlangan,3.6,169196
TK-10607,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-01,buxoro,standart,158256,1,naqd,qaytarilgan,,158256
TK-11084,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-20,qashqadaryo,vip,456816,1,naqd,kutilmoqda,,456816
TK-12296,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-23,toshkent,fan,92451,4,qr,yakunlangan,4.0,369804
TK-11612,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-19,andijon,standart,170094,4,naqd,yakunlangan,3.9,680376
TK-11178,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-14,samarqand,fan,82997,4,qr,yakunlangan,4.2,331988
TK-12180,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-23,toshkent,standart,154637,3,naqd,yakunlangan,3.9,463911
TK-12313,navruz gala shou,konsert,humo arena,21.03.2026,2026-03-14,andijon,vip,462081,3,naqd,qaytarilgan,5.0,1386243
TK-12312,navruz gala shou,konsert,humo arena,2026-03-21,2026-03-11,samarqand,standart,157094,3,karta,qaytarilgan,,471282
TK-10023,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-01,toshkent,vip,461437,1,qr,yakunlangan,4.2,461437
TK-10158,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-18,samarqand,fan,103695,4,karta,yakunlangan,4.3,414780
TK-11564,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-04-02,namangan,standart,176044,1,karta,yakunlangan,4.5,176044
TK-10331,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-21,buxoro,vip,450477,4,qr,yakunlangan,3.5,1801908
TK-11575,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-11,qashqadaryo,standart,156076,2,karta,yakunlangan,4.3,312152
TK-12426,navruz gala shou,konsert,humo arena,2026-03-21,2026-03-11,qashqadaryo,fan,63947,3,qr,yakunlangan,4.1,191841
TK-11778,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-03,buxoro,fan,77351,3,qr,yakunlangan,4.0,232053
TK-10444,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-17,namangan,vip,458387,3,karta,yakunlangan,3.6,1375161
TK-12489,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-04,xorazm,standart,141345,1,qr,yakunlangan,4.7,141345
TK-11133,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-04,samarqand,standart,178471,3,karta,qaytarilgan,,535413
TK-10642,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-28,andijon,standart,177714,1,karta,qaytarilgan,,177714
TK-11288,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-05-04,xorazm,standart,155819,3,naqd,yakunlangan,4.3,467457
TK-10311,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-22,samarqand,vip,462630,2,karta,yakunlangan,4.6,925260
TK-10351,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-27,xorazm,standart,150085,3,karta,yakunlangan,4.1,450255
TK-10548,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-08,toshkent,fan,66343,1,karta,kutilmoqda,,66343
TK-11560,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-08,namangan,fan,89656,4,karta,yakunlangan,4.1,358624
TK-11381,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-22,samarqand,standart,167848,3,karta,yakunlangan,4.4,503544
TK-11655,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-17,samarqand,standart,151224,2,karta,yakunlangan,4.0,302448
TK-10306,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-20,namangan,standart,151498,4,naqd,yakunlangan,4.7,605992
TK-10287,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-11,buxoro,standart,159898,3,naqd,yakunlangan,4.4,479694
TK-10694,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-04,qashqadaryo,fan,74866,4,karta,yakunlangan,3.8,299464
TK-11221,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-05-01,andijon,fan,72981,1,qr,yakunlangan,4.1,72981
TK-10630,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-01,toshkent,standart,134277,4,karta,yakunlangan,4.2,537108
TK-12272,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-12,samarqand,vip,461574,2,karta,yakunlangan,4.3,923148
TK-11878,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-06,qashqadaryo,vip,438764,2,naqd,yakunlangan,3.7,877528
TK-11018,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-21,farg'ona,standart,133863,4,karta,kutilmoqda,,535452
TK-11714,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-23,andijon,fan,94208,1,qr,yakunlangan,5.0,94208
TK-11989,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-24,buxoro,fan,64785,2,qr,yakunlangan,3.9,129570
TK-11488,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-22,xorazm,vip,440342,4,qr,yakunlangan,4.7,1761368
TK-11357,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-13,namangan,fan,72441,4,naqd,qaytarilgan,,289764
TK-11716,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-13,namangan,standart,179642,3,qr,yakunlangan,4.6,538926
TK-11615,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-01,buxoro,fan,98487,1,karta,yakunlangan,3.8,98487
TK-11995,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-09,namangan,vip,441634,3,qr,qaytarilgan,,1324902
TK-11507,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-14,toshkent,fan,63974,1,karta,yakunlangan,3.5,63974
TK-11352,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-22,qashqadaryo,vip,474819,3,naqd,yakunlangan,3.8,1424457
TK-11194,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-02,toshkent,fan,101932,1,naqd,yakunlangan,5.0,101932
TK-10013,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-30,buxoro,standart,147375,2,qr,yakunlangan,4.8,294750
TK-11000,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-31,namangan,fan,103493,1,qr,yakunlangan,4.9,103493
TK-11621,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-12,xorazm,vip,431343,1,naqd,yakunlangan,5.0,431343
TK-10514,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-04-07,samarqand,vip,438519,3,naqd,kutilmoqda,,1315557
TK-10409,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-05-07,toshkent,standart,143828,3,karta,qaytarilgan,,431484
TK-11068,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-05-07,buxoro,fan,63436,3,naqd,yakunlangan,4.5,190308
TK-10313,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-02-23,samarqand,standart,139612,4,karta,qaytarilgan,,558448
TK-11939,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-23,qashqadaryo,vip,474827,4,karta,yakunlangan,4.6,1899308
TK-10889,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-22,qashqadaryo,fan,76493,2,karta,yakunlangan,4.8,152986
TK-11290,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-11,farg'ona,standart,155249,1,naqd,yakunlangan,4.6,155249
TK-11641,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-14,farg'ona,vip,471011,1,qr,kutilmoqda,,471011
TK-11514,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-05-01,samarqand,standart,142972,2,qr,yakunlangan,3.7,285944
TK-10382,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-31,andijon,standart,137082,2,karta,yakunlangan,3.6,274164
TK-11422,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-03,buxoro,standart,175820,1,naqd,qaytarilgan,,175820
TK-11681,sevinch mominova,konsert,humo arena,15.03.2026,2026-03-04,buxoro,vip,444036,3,qr,yakunlangan,3.8,1332108
TK-10781,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-28,andijon,vip,445735,2,naqd,qaytarilgan,,891470
TK-11943,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-26,buxoro,vip,471401,3,qr,yakunlangan,4.6,1414203
TK-11050,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-03,namangan,standart,139909,1,qr,qaytarilgan,,139909
TK-12037,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-03,samarqand,fan,103084,2,naqd,yakunlangan,4.4,206168
TK-10263,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-23,namangan,fan,83926,4,naqd,yakunlangan,4.0,335704
TK-11303,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-04,namangan,standart,131246,2,qr,yakunlangan,3.8,262492
TK-12195,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-01-30,farg'ona,fan,92015,4,qr,yakunlangan,4.1,368060
TK-11029,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-23,andijon,standart,132213,2,qr,yakunlangan,4.7,264426
TK-10415,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-05-01,andijon,fan,88913,4,karta,yakunlangan,3.8,355652
TK-11403,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-25,andijon,vip,450340,2,naqd,yakunlangan,4.9,900680
TK-10358,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-24,buxoro,vip,461834,2,naqd,yakunlangan,4.0,923668
TK-11706,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-02-26,namangan,fan,105647,4,naqd,qaytarilgan,,422588
TK-10907,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-09,buxoro,standart,162613,4,qr,yakunlangan,5.0,650452
TK-10008,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-13,farg'ona,standart,145618,4,qr,qaytarilgan,,582472
TK-12086,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-01,samarqand,fan,69376,4,qr,yakunlangan,4.3,277504
TK-10316,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-03,farg'ona,vip,469146,1,karta,kutilmoqda,,469146
TK-10304,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-24,samarqand,standart,170600,4,karta,kutilmoqda,,682400
TK-10427,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-05,samarqand,standart,164825,2,karta,yakunlangan,4.0,329650
TK-10105,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-30,toshkent,vip,453986,2,qr,yakunlangan,4.9,907972
TK-11544,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-07,buxoro,fan,76668,1,naqd,yakunlangan,4.1,76668
TK-10945,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-28,toshkent,fan,98404,1,naqd,yakunlangan,4.0,98404
TK-11607,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-23,xorazm,fan,98752,1,karta,yakunlangan,3.7,98752
TK-10838,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-02,samarqand,vip,448564,3,karta,yakunlangan,3.7,1345692
TK-11366,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-22,namangan,standart,138148,3,naqd,yakunlangan,3.9,414444
TK-11839,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-21,toshkent,vip,457808,1,karta,yakunlangan,4.1,457808
TK-11928,navruz gala shou,konsert,humo arena,2026-03-21,2026-03-08,toshkent,vip,471270,3,karta,yakunlangan,4.3,1413810
TK-11924,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-27,namangan,standart,133695,3,karta,yakunlangan,3.7,401085
